Values recorded at: 17-Oct-2013 13:55:37

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.299	      3.375	      0.487	      0.000	      0.001	      0.006	      0.402	
       0.313	      3.347	      0.448	      0.000	      0.000	      0.006	      0.393	
       0.297	      3.176	      0.467	      0.000	      0.001	      0.007	      0.428	
       0.295	      3.495	      0.481	      0.000	      0.001	      0.008	      0.415	
       0.316	      3.460	      0.499	      0.000	      0.001	      0.007	      0.401	
       0.291	      3.341	      0.473	      0.000	      0.000	      0.006	      0.402	
       0.287	      3.312	      0.480	      0.000	      0.000	      0.007	      0.389	
       0.287	      3.398	      0.499	      0.000	      0.001	      0.006	      0.439	
       0.301	      3.429	      0.469	      0.000	      0.001	      0.007	      0.468	
       0.296	      3.365	      0.453	      0.000	      0.001	      0.007	      0.390	
       0.284	      3.480	      0.490	      0.000	      0.001	      0.007	      0.405	
       0.296	      3.164	      0.469	      0.000	      0.001	      0.007	      0.396	
       0.307	      3.532	      0.474	      0.000	      0.001	      0.006	      0.399	
       0.292	      3.213	      0.464	      0.000	      0.000	      0.007	      0.415	
       0.307	      3.521	      0.489	      0.000	      0.001	      0.007	      0.383	
       0.287	      3.468	      0.470	      0.000	      0.001	      0.016	      0.388	
       0.332	      3.485	      0.498	      0.000	      0.001	      0.007	      0.389	
       0.287	      3.395	      0.478	      0.000	      0.000	      0.007	      0.576	
       0.335	      3.345	      0.532	      0.000	      0.001	      0.006	      0.410	
       0.295	      3.440	      0.470	      0.000	      0.001	      0.006	      0.381	
       0.298	      3.441	      0.490	      0.000	      0.001	      0.007	      0.396	
       0.321	      3.528	      0.449	      0.000	      0.000	      0.008	      0.413	
       0.298	      3.182	      0.462	      0.000	      0.001	      0.008	      0.414	
       0.295	      3.274	      0.718	      0.000	      0.001	      0.007	      0.402	
       0.340	      3.347	      0.463	      0.000	      0.001	      0.006	      0.396	
       0.301	      3.213	      0.464	      0.000	      0.001	      0.007	      0.405	
       0.282	      3.601	      0.487	      0.000	      0.001	      0.007	      0.406	
       0.453	      3.341	      0.468	      0.000	      0.000	      0.007	      0.378	
       0.299	      3.392	      0.488	      0.000	      0.001	      0.016	      0.417	
       0.345	      3.461	      0.448	      0.000	      0.000	      0.008	      0.408	
       0.284	      3.357	      0.468	      0.000	      0.001	      0.006	      0.513	
       0.293	      3.485	      0.435	      0.000	      0.001	      0.007	      0.398	
       0.304	      3.461	      0.486	      0.000	      0.001	      0.008	      0.400	
 
