Values recorded at: 11-Jul-2015 00:27:52

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.271	      0.000	      0.241	      0.000	      0.941	      0.002	      0.275	
       0.251	      0.000	      0.241	      0.000	      0.920	      0.002	      0.275	
       0.254	      0.000	      0.240	      0.000	      0.929	      0.001	      0.254	
       0.273	      0.000	      0.250	      0.001	      0.964	      0.002	      0.283	
       0.250	      0.000	      0.241	      0.000	      0.912	      0.002	      0.264	
       0.272	      0.000	      0.240	      0.001	      0.982	      0.002	      0.289	
       0.255	      0.000	      0.240	      0.000	      0.925	      0.002	      0.263	
       0.253	      0.000	      0.240	      0.000	      0.917	      0.002	      0.280	
       0.273	      0.000	      0.240	      0.000	      0.942	      0.002	      0.269	
       0.263	      0.000	      0.241	      0.001	      0.922	      0.003	      0.293	
       0.271	      0.000	      0.242	      0.000	      0.941	      0.002	      0.274	
       0.251	      0.000	      0.262	      0.001	      0.947	      0.002	      0.281	
       0.257	      0.000	      0.241	      0.000	      0.949	      0.002	      0.290	
       0.279	      0.000	      0.266	      0.000	      0.987	      0.003	      0.315	
       0.279	      0.000	      0.248	      0.001	      0.982	      0.002	      0.288	
       0.262	      0.000	      0.256	      0.000	      1.016	      0.002	      0.279	
       0.298	      0.000	      0.243	      0.001	      0.990	      0.002	      0.300	
       0.299	      0.000	      0.246	      0.000	      1.019	      0.003	      0.298	
       0.296	      0.000	      0.241	      0.000	      0.973	      0.002	      0.295	
       0.283	      0.000	      0.240	      0.000	      0.946	      0.002	      0.278	
       0.269	      0.000	      0.241	      0.001	      0.938	      0.001	      0.256	
       0.250	      0.000	      0.240	      0.000	      0.921	      0.002	      0.259	
       0.253	      0.000	      0.241	      0.001	      0.926	      0.001	      0.260	
       0.298	      0.000	      0.240	      0.000	      0.976	      0.002	      0.301	
       0.277	      0.000	      0.241	      0.000	      0.943	      0.002	      0.271	
       0.270	      0.000	      0.242	      0.000	      0.915	      0.002	      0.264	
       0.275	      0.000	      0.241	      0.000	      0.940	      0.002	      0.276	
       0.251	      0.000	      0.240	      0.000	      0.895	      0.002	      0.260	
       0.278	      0.000	      0.240	      0.000	      0.967	      0.003	      0.297	
       0.269	      0.000	      0.241	      0.000	      0.946	      0.002	      0.273	
 
