Values recorded at: 27-Apr-2013 14:16:12

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.540	      1.890	      1.049	      0.002	      0.002	      0.015	      0.486	
       0.552	      1.950	      1.128	      0.002	      0.002	      0.015	      0.486	
       0.582	      1.818	      1.058	      0.002	      0.002	      0.014	      0.486	
       0.548	      1.873	      0.991	      0.002	      0.002	      0.014	      0.490	
       0.564	      1.918	      1.118	      0.002	      0.002	      0.015	      0.487	
       0.541	      1.879	      1.127	      0.002	      0.002	      0.015	      0.489	
       0.575	      1.946	      1.157	      0.002	      0.002	      0.015	      0.510	
       0.567	      1.884	      1.113	      0.002	      0.002	      0.014	      0.482	
       0.544	      2.048	      1.133	      0.002	      0.002	      0.015	      0.494	
       0.543	      1.972	      1.128	      0.002	      0.001	      0.015	      0.506	
       0.550	      1.899	      1.129	      0.002	      0.001	      0.016	      0.504	
       0.564	      1.954	      1.155	      0.002	      0.001	      0.015	      0.503	
       0.580	      1.906	      1.133	      0.002	      0.002	      0.015	      0.491	
       0.558	      1.895	      1.121	      0.002	      0.002	      0.015	      0.502	
       0.675	      1.975	      1.123	      0.002	      0.002	      0.016	      0.497	
       0.551	      1.879	      1.166	      0.002	      0.002	      0.016	      0.493	
       0.551	      1.982	      1.163	      0.002	      0.002	      0.016	      0.496	
       0.542	      1.911	      1.191	      0.002	      0.002	      0.016	      0.493	
       0.538	      1.903	      1.078	      0.002	      0.001	      0.016	      0.500	
       0.552	      1.938	      1.152	      0.002	      0.002	      0.017	      0.499	
       0.547	      1.903	      1.124	      0.002	      0.002	      0.016	      0.498	
       0.547	      1.938	      1.161	      0.002	      0.002	      0.016	      0.567	
       0.563	      2.053	      1.239	      0.002	      0.002	      0.015	      0.499	
       0.565	      1.896	      1.145	      0.002	      0.001	      0.015	      0.495	
       0.561	      1.947	      1.197	      0.002	      0.002	      0.015	      0.493	
       0.551	      1.878	      1.121	      0.002	      0.002	      0.015	      0.488	
       0.555	      1.877	      1.140	      0.002	      0.002	      0.015	      0.489	
       0.545	      1.903	      1.120	      0.002	      0.002	      0.015	      0.484	
       0.571	      1.863	      1.238	      0.002	      0.002	      0.015	      0.503	
       0.547	      1.893	      1.144	      0.002	      0.002	      0.015	      0.482	
       0.542	      1.859	      1.128	      0.002	      0.001	      0.015	      0.490	
       0.554	      1.923	      1.177	      0.002	      0.002	      0.015	      0.490	
       0.556	      1.882	      1.123	      0.002	      0.002	      0.015	      0.488	
       0.546	      1.890	      1.103	      0.002	      0.002	      0.015	      0.480	
       0.540	      2.001	      1.153	      0.002	      0.002	      0.015	      0.481	
       0.548	      1.887	      1.111	      0.002	      0.002	      0.015	      0.482	
       0.566	      1.891	      1.169	      0.002	      0.002	      0.014	      0.498	
