Values recorded at: 21-Oct-2013 21:00:12

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       3.610	      0.470	      0.773	      0.000	      0.001	      0.002	      0.474	
       3.474	      0.549	      0.676	      0.000	      0.000	      0.002	      0.404	
       3.111	      0.546	      0.709	      0.000	      0.000	      0.001	      0.426	
       3.003	      0.535	      0.707	      0.000	      0.001	      0.002	      0.425	
       2.745	      0.548	      0.710	      0.000	      0.001	      0.002	      0.430	
       3.286	      0.490	      0.687	      0.000	      0.001	      0.002	      0.433	
       3.220	      0.552	      0.724	      0.000	      0.001	      0.002	      0.436	
       3.607	      0.508	      0.638	      0.000	      0.001	      0.002	      0.444	
       2.969	      0.557	      0.650	      0.000	      0.001	      0.002	      0.434	
       3.488	      0.502	      0.737	      0.000	      0.001	      0.002	      0.435	
       3.327	      0.567	      0.666	      0.000	      0.000	      0.001	      0.418	
       3.157	      0.537	      0.692	      0.001	      0.001	      0.002	      0.425	
       3.197	      0.634	      0.718	      0.000	      0.001	      0.002	      0.431	
       3.455	      0.469	      0.806	      0.000	      0.001	      0.002	      0.420	
       3.554	      0.539	      0.697	      0.000	      0.000	      0.002	      0.420	
       3.468	      0.537	      0.782	      0.000	      0.000	      0.001	      0.401	
       2.804	      0.556	      0.629	      0.000	      0.001	      0.002	      0.478	
       3.617	      0.529	      0.715	      0.000	      0.001	      0.003	      0.492	
       3.758	      0.540	      0.708	      0.000	      0.001	      0.002	      0.411	
       3.778	      0.522	      0.719	      0.000	      0.001	      0.002	      0.411	
       3.860	      0.516	      0.688	      0.000	      0.000	      0.001	      0.393	
       3.144	      0.479	      0.703	      0.000	      0.000	      0.002	      0.413	
       3.600	      0.555	      0.684	      0.000	      0.001	      0.002	      0.400	
       3.592	      0.531	      0.707	      0.000	      0.001	      0.002	      0.393	
       3.534	      0.537	      0.709	      0.000	      0.001	      0.002	      0.481	
       3.546	      0.529	      0.718	      0.000	      0.000	      0.002	      0.420	
       3.507	      0.465	      0.820	      0.000	      0.001	      0.002	      0.426	
       3.982	      0.485	      0.744	      0.000	      0.000	      0.002	      0.432	
       3.511	      0.609	      0.711	      0.000	      0.000	      0.003	      0.468	
       3.236	      0.541	      0.702	      0.000	      0.001	      0.002	      0.430	
       3.783	      0.597	      0.753	      0.000	      0.000	      0.002	      0.410	
       3.620	      0.485	      0.722	      0.000	      0.000	      0.002	      0.414	
       3.760	      0.518	      0.735	      0.001	      0.001	      0.002	      0.451	
       3.361	      0.537	      0.705	      0.000	      0.001	      0.002	      0.412	
       3.525	      0.528	      0.722	      0.000	      0.001	      0.002	      0.401	
       3.794	      0.547	      0.711	      0.000	      0.001	      0.001	      0.432	
       3.903	      0.534	      0.656	      0.000	      0.000	      0.002	      0.407	
       3.901	      0.488	      0.745	      0.000	      0.000	      0.002	      0.425	
       3.113	      0.534	      0.715	      0.000	      0.001	      0.002	      0.414	
       3.605	      0.516	      0.742	      0.000	      0.001	      0.002	      0.401	
       3.597	      0.547	      0.704	      0.000	      0.000	      0.002	      0.399	
       3.275	      0.541	      0.690	      0.000	      0.001	      0.002	      0.421	
       3.615	      0.537	      0.693	      0.000	      0.001	      0.001	      0.412	
       4.048	      0.492	      0.770	      0.000	      0.001	      0.002	      0.429	
       3.614	      0.541	      0.639	      0.000	      0.000	      0.002	      0.409	
       3.519	      0.546	      0.684	      0.000	      0.001	      0.002	      0.428	
       3.541	      0.571	      0.700	      0.000	      0.001	      0.001	      0.384	
       3.680	      0.492	      0.663	      0.000	      0.001	      0.002	      0.418	
       3.862	      0.489	      0.664	      0.000	      0.001	      0.002	      0.420	
       3.279	      0.550	      0.649	      0.000	      0.001	      0.002	      0.426	
       3.737	      0.538	      0.706	      0.000	      0.001	      0.002	      0.397	
       3.702	      0.528	      0.729	      0.000	      0.000	      0.001	      0.406	
       3.829	      0.489	      0.786	      0.000	      0.001	      0.002	      0.405	
       3.927	      0.490	      0.803	      0.000	      0.001	      0.002	      0.417	
       3.684	      0.467	      0.759	      0.000	      0.001	      0.002	      0.417	
       4.223	      0.494	      0.721	      0.000	      0.001	      0.002	      0.431	
       4.092	      0.498	      0.768	      0.000	      0.001	      0.002	      0.412	
       3.595	      0.482	      0.765	      0.000	      0.001	      0.002	      0.402	
       3.853	      0.500	      0.638	      0.000	      0.001	      0.002	      0.440	
       3.620	      0.482	      0.736	      0.000	      0.000	      0.001	      0.414	
       3.696	      0.469	      0.773	      0.000	      0.000	      0.002	      0.467	
       3.897	      0.484	      0.837	      0.000	      0.000	      0.003	      0.547	
       3.524	      0.474	      0.810	      0.000	      0.000	      0.002	      0.467	
       4.054	      0.495	      0.655	      0.000	      0.001	      0.002	      0.437	
       4.067	      0.474	      0.727	      0.000	      0.000	      0.002	      0.405	
       3.652	      0.477	      0.761	      0.000	      0.000	      0.002	      0.439	
       3.592	      0.519	      0.812	      0.000	      0.001	      0.002	      0.425	
       4.262	      0.478	      0.745	      0.000	      0.000	      0.002	      0.415	
       4.172	      0.513	      0.729	      0.000	      0.000	      0.002	      0.405	
       4.101	      0.478	      0.767	      0.000	      0.000	      0.002	      0.410	
       3.951	      0.520	      0.868	      0.000	      0.000	      0.002	      0.425	
       3.935	      0.468	      0.770	      0.000	      0.000	      0.002	      0.424	
       4.025	      0.479	      0.751	      0.000	      0.001	      0.002	      0.415	
       4.622	      0.480	      0.775	      0.000	      0.001	      0.002	      0.415	
       4.275	      0.491	      0.744	      0.000	      0.001	      0.002	      0.431	
       4.180	      0.479	      0.806	      0.000	      0.000	      0.001	      0.412	
       4.175	      0.485	      0.736	      0.000	      0.000	      0.002	      0.399	
       4.346	      0.524	      0.689	      0.000	      0.001	      0.002	      0.435	
       4.129	      0.484	      0.744	      0.000	      0.000	      0.002	      0.432	
       4.328	      0.485	      0.792	      0.000	      0.001	      0.002	      0.414	
       4.588	      0.488	      0.466	      0.000	      0.001	      0.002	      0.458	
       4.279	      0.535	      0.756	      0.000	      0.001	      0.002	      0.488	
       3.978	      0.472	      0.732	      0.000	      0.000	      0.002	      0.427	
       4.228	      0.487	      0.774	      0.000	      0.001	      0.002	      0.413	
       4.129	      0.488	      0.699	      0.000	      0.000	      0.002	      0.437	
       3.374	      0.489	      0.799	      0.000	      0.001	      0.002	      0.422	
       3.734	      0.495	      0.744	      0.000	      0.001	      0.002	      0.430	
       4.068	      0.480	      0.806	      0.000	      0.001	      0.002	      0.418	
       4.144	      0.486	      0.786	      0.000	      0.000	      0.002	      0.406	
       3.820	      0.485	      0.745	      0.000	      0.000	      0.002	      0.420	
       3.510	      0.477	      0.739	      0.000	      0.001	      0.002	      0.418	
       4.228	      0.501	      0.708	      0.000	      0.000	      0.002	      0.418	
       3.522	      0.450	      0.733	      0.000	      0.001	      0.002	      0.391	
       3.138	      0.472	      0.742	      0.000	      0.001	      0.002	      0.403	
       3.574	      0.487	      0.707	      0.000	      0.001	      0.002	      0.417	
       3.491	      0.500	      0.556	      0.000	      0.001	      0.003	      0.436	
       3.249	      0.485	      0.745	      0.000	      0.001	      0.002	      0.418	
       3.267	      0.491	      0.717	      0.000	      0.000	      0.002	      0.402	
       2.891	      0.489	      0.763	      0.000	      0.001	      0.002	      0.427	
       3.122	      0.461	      0.754	      0.000	      0.000	      0.002	      0.412	
       3.034	      0.500	      0.744	      0.000	      0.001	      0.002	      0.401	
       3.278	      0.499	      0.709	      0.000	      0.001	      0.002	      0.463	
       2.364	      0.493	      0.710	      0.000	      0.001	      0.002	      0.425	
       2.934	      0.485	      0.746	      0.000	      0.000	      0.002	      0.421	
       3.250	      0.513	      0.758	      0.000	      0.001	      0.002	      0.416	
       2.999	      0.537	      0.748	      0.000	      0.000	      0.002	      0.407	
       2.771	      0.499	      0.634	      0.000	      0.001	      0.002	      0.431	
       2.825	      0.479	      0.750	      0.000	      0.000	      0.002	      0.411	
       3.341	      0.490	      0.760	      0.000	      0.001	      0.002	      0.464	
       2.646	      0.490	      0.752	      0.000	      0.001	      0.002	      0.395	
       3.154	      0.513	      0.624	      0.000	      0.001	      0.002	      0.437	
       2.521	      0.528	      0.788	      0.000	      0.001	      0.001	      0.408	
       2.745	      0.472	      0.751	      0.000	      0.001	      0.001	      0.402	
       2.784	      0.476	      0.678	      0.000	      0.001	      0.002	      0.410	
       2.825	      0.482	      0.767	      0.000	      0.000	      0.002	      0.532	
       3.089	      0.502	      0.661	      0.000	      0.001	      0.002	      0.427	
       3.238	      0.467	      0.747	      0.000	      0.001	      0.001	      0.410	
       2.753	      0.482	      0.747	      0.000	      0.000	      0.002	      0.393	
       2.886	      0.481	      0.728	      0.000	      0.001	      0.002	      0.408	
       2.703	      0.474	      0.694	      0.000	      0.000	      0.002	      0.421	
       2.849	      0.487	      0.746	      0.000	      0.000	      0.002	      0.412	
       2.717	      0.448	      0.783	      0.000	      0.001	      0.002	      0.408	
       2.814	      0.473	      0.746	      0.000	      0.000	      0.002	      0.417	
       2.447	      0.512	      0.739	      0.000	      0.001	      0.002	      0.409	
       2.733	      0.482	      0.766	      0.000	      0.000	      0.002	      0.416	
       2.804	      0.459	      0.803	      0.000	      0.000	      0.001	      0.407	
       2.798	      0.489	      0.764	      0.000	      0.000	      0.002	      0.399	
       2.962	      0.501	      0.588	      0.000	      0.001	      0.002	      0.438	
       2.531	      0.462	      0.693	      0.000	      0.001	      0.002	      0.404	
       2.790	      0.476	      0.751	      0.000	      0.001	      0.001	      0.385	
       2.573	      0.487	      0.716	      0.000	      0.000	      0.002	      0.418	
       2.910	      0.480	      0.753	      0.000	      0.000	      0.003	      0.622	
       2.971	      0.473	      0.726	      0.000	      0.000	      0.002	      0.416	
       2.719	      0.505	      0.788	      0.000	      0.001	      0.002	      0.402	
       2.742	      0.630	      0.744	      0.000	      0.001	      0.002	      0.398	
       3.111	      0.494	      0.531	      0.000	      0.000	      0.002	      0.417	
       2.389	      0.468	      0.712	      0.000	      0.001	      0.002	      0.430	
       2.738	      0.483	      0.747	      0.000	      0.001	      0.002	      0.406	
       2.672	      0.482	      0.766	      0.000	      0.001	      0.002	      0.392	
       2.827	      0.479	      0.749	      0.000	      0.001	      0.001	      0.407	
 
