Values recorded at: 23-Oct-2014 15:12:25

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.000	      9.651	      0.421	      0.001	      0.887	      0.699	      0.022	
       0.000	      9.469	      0.422	      0.000	      0.934	      0.720	      0.020	
       0.000	      9.435	      0.388	      0.000	      0.932	      0.694	      0.020	
       0.000	      9.497	      0.389	      0.000	      0.956	      0.675	      0.020	
       0.000	      9.455	      0.390	      0.001	      0.946	      0.673	      0.021	
       0.000	      9.517	      0.389	      0.001	      0.925	      0.671	      0.020	
       0.000	      9.387	      0.424	      0.001	      0.947	      0.725	      0.021	
       0.000	      9.431	      0.381	      0.000	      0.924	      0.698	      0.021	
       0.000	      9.451	      0.385	      0.000	      0.961	      0.692	      0.020	
       0.000	      9.391	      0.384	      0.001	      0.952	      0.704	      0.022	
       0.000	      9.895	      0.433	      0.001	      0.927	      0.717	      0.021	
       0.000	      9.546	      0.391	      0.001	      0.924	      0.674	      0.021	
       0.000	      9.513	      0.408	      0.001	      0.937	      0.678	      0.020	
       0.000	      9.509	      0.399	      0.001	      0.891	      0.676	      0.022	
       0.000	      9.407	      0.382	      0.000	      0.888	      0.722	      0.022	
       0.000	      9.393	      0.384	      0.001	      0.884	      0.698	      0.021	
       0.000	      9.474	      0.387	      0.001	      0.926	      0.674	      0.020	
       0.000	      9.457	      0.386	      0.001	      0.916	      0.674	      0.020	
       0.000	      9.404	      0.386	      0.001	      0.919	      0.701	      0.022	
       0.000	      9.485	      0.389	      0.001	      0.915	      0.725	      0.022	
       0.000	      9.524	      0.385	      0.001	      0.904	      0.723	      0.023	
       0.000	      9.569	      0.389	      0.001	      0.893	      0.673	      1.074	
       0.000	      9.477	      0.383	      0.001	      0.867	      0.675	      0.368	
       0.000	      9.421	      0.387	      0.000	      0.880	      0.672	      0.360	
       0.000	      9.462	      0.386	      0.001	      0.911	      0.673	      0.430	
       0.000	      9.522	      0.426	      0.001	      0.876	      0.702	      0.405	
       0.000	      9.445	      0.422	      0.000	      0.899	      0.739	      0.388	
       0.000	      9.431	      0.413	      0.001	      0.917	      0.702	      0.397	
       0.000	      9.467	      0.385	      0.000	      0.880	      0.671	      0.368	
       0.000	      9.420	      0.387	      0.000	      0.849	      0.720	      0.359	
       0.000	      9.529	      0.421	      0.001	      0.877	      0.705	      0.399	
       0.000	      9.418	      0.387	      0.001	      0.875	      0.669	      0.367	
       0.000	      9.447	      0.384	      0.000	      0.909	      0.694	      0.377	
       0.000	      9.441	      0.424	      0.001	      0.889	      0.721	      0.367	
       0.000	      9.522	      0.402	      0.000	      0.897	      0.704	      0.413	
       0.000	      9.459	      0.390	      0.001	      0.882	      0.696	      0.406	
       0.000	      9.486	      0.425	      0.001	      0.903	      0.702	      0.421	
       0.000	      9.438	      0.384	      0.001	      0.915	      0.699	      0.397	
       0.000	      9.510	      0.392	      0.001	      0.903	      0.697	      0.399	
       0.000	      9.410	      0.420	      0.001	      0.928	      0.717	      0.367	
       0.000	      9.417	      0.384	      0.000	      0.896	      0.704	      0.392	
       0.000	      9.490	      0.392	      0.001	      0.847	      0.673	      0.397	
       0.000	      9.542	      0.419	      0.001	      0.947	      0.699	      0.393	
       0.000	      9.565	      0.393	      0.001	      0.915	      0.701	      0.396	
       0.000	      9.456	      0.386	      0.000	      0.906	      0.728	      0.395	
       0.000	      9.502	      0.426	      0.001	      0.917	      0.699	      0.396	
       0.000	      9.397	      0.386	      0.001	      0.900	      0.675	      0.371	
       0.000	      9.480	      0.387	      0.000	      0.952	      0.708	      0.375	
       0.000	      9.549	      0.425	      0.001	      0.940	      0.704	      0.397	
       0.000	      9.449	      0.389	      0.000	      0.884	      0.673	      0.366	
       0.000	      9.486	      0.397	      0.001	      0.891	      0.724	      0.393	
       0.000	      9.444	      0.422	      0.001	      1.009	      0.718	      0.367	
       0.000	      9.397	      0.381	      0.001	      0.894	      0.699	      0.394	
       0.000	      9.475	      0.390	      0.000	      0.889	      0.673	      0.367	
       0.000	      9.491	      0.423	      0.000	      0.933	      0.695	      0.374	
       0.000	      9.521	      0.397	      0.000	      0.908	      0.676	      0.373	
       0.000	      9.425	      0.386	      0.001	      0.989	      0.739	      0.404	
       0.000	      9.447	      0.415	      0.000	      0.906	      0.722	      0.378	
       0.000	      9.477	      0.386	      0.001	      0.945	      0.675	      0.415	
       0.000	      9.407	      0.387	      0.001	      0.942	      0.703	      0.405	
       0.000	      9.467	      0.388	      0.001	      0.930	      0.700	      0.408	
       0.000	      9.444	      0.391	      0.001	      0.979	      0.673	      0.382	
       0.000	      9.463	      0.386	      0.000	      0.920	      0.692	      0.361	
       0.000	      9.540	      0.423	      0.000	      0.924	      0.705	      0.402	
 
