Values recorded at: 01-May-2013 10:09:31

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       1.575	      1.688	      1.103	      0.001	      0.097	      0.002	      0.388	
       1.579	      1.728	      0.883	      0.000	      0.146	      0.002	      0.390	
       1.607	      1.753	      0.988	      0.001	      0.096	      0.002	      0.390	
       1.568	      1.733	      0.937	      0.001	      0.152	      0.002	      0.451	
       1.584	      1.722	      0.995	      0.001	      0.098	      0.001	      0.401	
       1.583	      1.829	      0.926	      0.001	      0.140	      0.002	      0.389	
       1.573	      1.677	      0.934	      0.001	      0.146	      0.002	      0.388	
       1.580	      1.713	      0.942	      0.001	      0.144	      0.002	      0.386	
       1.559	      1.719	      1.074	      0.001	      0.097	      0.002	      0.388	
       1.586	      1.737	      0.927	      0.000	      0.144	      0.002	      0.429	
       1.560	      1.669	      0.933	      0.001	      0.140	      0.002	      0.385	
       1.586	      1.701	      0.931	      0.001	      0.146	      0.002	      0.385	
       1.552	      1.694	      0.933	      0.001	      0.141	      0.002	      0.385	
       2.065	      1.694	      0.947	      0.042	      0.101	      0.001	      0.392	
       1.660	      1.689	      1.079	      0.001	      0.096	      0.002	      0.393	
       1.591	      1.759	      1.000	      0.000	      0.094	      0.002	      0.388	
       1.591	      1.895	      0.995	      0.001	      0.101	      0.002	      0.390	
       1.554	      1.746	      0.925	      0.000	      0.140	      0.002	      0.431	
       1.573	      1.698	      1.008	      0.001	      0.101	      0.002	      0.405	
       1.573	      1.703	      0.921	      0.001	      0.141	      0.001	      0.384	
       1.569	      1.697	      0.932	      0.001	      0.141	      0.002	      0.386	
       1.572	      1.666	      0.932	      0.001	      0.139	      0.002	      0.384	
       1.594	      1.680	      0.939	      0.001	      0.103	      0.002	      0.384	
       1.592	      1.676	      0.932	      0.001	      0.148	      0.002	      0.384	
       1.600	      1.778	      0.936	      0.001	      0.139	      0.002	      0.385	
       1.578	      1.714	      0.935	      0.000	      0.139	      0.002	      0.387	
       1.570	      1.672	      0.932	      0.001	      0.147	      0.002	      0.386	
       1.561	      1.691	      0.928	      0.001	      0.142	      0.002	      0.386	
       1.795	      1.667	      0.942	      0.037	      0.101	      0.002	      0.390	
       1.642	      1.665	      1.038	      0.001	      0.101	      0.002	      0.388	
       1.565	      1.752	      0.991	      0.001	      0.100	      0.003	      0.388	
       1.573	      1.792	      0.937	      0.001	      0.143	      0.002	      0.390	
       1.571	      1.710	      0.928	      0.001	      0.143	      0.002	      0.493	
       1.511	      1.677	      0.933	      0.001	      0.145	      0.002	      0.406	
       1.567	      1.716	      0.975	      0.001	      0.101	      0.002	      0.385	
       1.568	      1.723	      0.928	      0.001	      0.141	      0.002	      0.384	
       1.574	      1.682	      0.933	      0.001	      0.139	      0.002	      0.386	
       1.600	      1.683	      1.016	      0.001	      0.099	      0.002	      0.385	
       1.567	      1.680	      0.925	      0.000	      0.142	      0.002	      0.384	
       1.598	      1.674	      0.923	      0.001	      0.142	      0.001	      0.384	
       1.552	      1.682	      0.924	      0.001	      0.141	      0.002	      0.383	
       1.569	      1.664	      0.929	      0.001	      0.145	      0.002	      0.389	
       1.556	      1.686	      0.927	      0.001	      0.143	      0.002	      0.386	
       1.751	      1.775	      0.936	      0.001	      0.141	      0.002	      0.389	
       1.693	      1.711	      0.885	      0.001	      0.146	      0.002	      0.387	
       1.539	      1.672	      1.037	      0.002	      0.192	      0.002	      0.390	
