Values recorded at: 29-Apr-2013 19:59:57

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       1.715	      0.966	      0.756	      0.000	      0.473	      0.002	      0.310	
       0.792	      0.963	      0.714	      0.000	      0.523	      0.002	      0.291	
       0.763	      1.029	      0.576	      0.000	      0.467	      0.003	      0.321	
       0.778	      1.064	      0.691	      0.001	      0.564	      0.003	      0.305	
       1.017	      1.284	      0.934	      0.001	      1.531	      0.002	      0.349	
       1.085	      1.387	      0.761	      0.001	      0.544	      0.002	      0.319	
       0.755	      0.968	      0.762	      0.000	      0.507	      0.002	      0.293	
       0.756	      1.066	      0.697	      0.001	      0.532	      0.002	      0.351	
       0.786	      1.085	      0.708	      0.000	      0.593	      0.002	      0.308	
       0.931	      1.445	      0.717	      0.001	      0.530	      0.005	      0.444	
       1.069	      0.972	      0.852	      0.000	      0.624	      0.002	      0.290	
       0.832	      1.230	      0.963	      0.001	      0.711	      0.003	      0.340	
       0.798	      0.962	      0.712	      0.001	      0.473	      0.002	      0.293	
       0.760	      1.030	      0.684	      0.000	      0.520	      0.002	      0.295	
       0.785	      0.971	      0.570	      0.001	      0.513	      0.002	      0.297	
       0.751	      0.946	      0.582	      0.000	      0.490	      0.002	      0.292	
       0.759	      1.148	      0.639	      0.000	      0.620	      0.003	      0.347	
       0.788	      1.267	      0.759	      0.001	      0.736	      0.004	      0.375	
       1.061	      1.050	      0.653	      0.001	      0.462	      0.004	      0.423	
       0.739	      1.166	      0.824	      0.000	      0.526	      0.002	      0.298	
       1.578	      0.989	      0.690	      0.000	      0.490	      0.002	      0.300	
       0.767	      0.957	      0.574	      0.000	      0.474	      0.002	      0.281	
       0.752	      0.945	      0.584	      0.000	      0.544	      0.001	      0.284	
       0.770	      1.280	      0.707	      0.000	      0.527	      0.002	      0.336	
       0.807	      1.122	      0.638	      0.000	      0.609	      0.003	      0.320	
       1.093	      1.034	      0.742	      0.000	      0.805	      0.004	      0.362	
       0.953	      1.015	      0.868	      0.001	      0.798	      0.004	      0.575	
       1.635	      1.044	      0.618	      0.001	      0.503	      0.002	      0.302	
       0.793	      0.980	      0.700	      0.000	      0.529	      0.001	      0.301	
       0.757	      0.966	      0.622	      0.000	      0.606	      0.002	      0.290	
       0.747	      0.967	      0.573	      0.000	      0.468	      0.002	      0.357	
       0.795	      0.995	      0.593	      0.000	      0.819	      0.002	      0.305	
       0.801	      1.064	      0.912	      0.001	      0.776	      0.004	      0.313	
       0.770	      1.013	      0.689	      0.000	      0.518	      0.002	      0.299	
       1.069	      1.158	      0.584	      0.001	      1.137	      0.002	      0.322	
       0.737	      0.983	      0.582	      0.000	      0.503	      0.003	      0.366	
       0.790	      0.949	      0.578	      0.000	      0.478	      0.002	      0.283	
       0.824	      1.002	      0.585	      0.000	      0.467	      0.002	      0.299	
       1.127	      0.996	      0.797	      0.000	      0.650	      0.002	      0.296	
       0.771	      1.012	      0.821	      0.000	      0.950	      0.002	      0.521	
       0.813	      0.967	      0.583	      0.000	      0.486	      0.002	      0.288	
       0.883	      0.972	      1.072	      0.000	      0.508	      0.002	      0.296	
       0.774	      1.000	      0.685	      0.001	      0.549	      0.002	      0.288	
       0.743	      0.953	      0.651	      0.000	      0.571	      0.001	      0.285	
       0.869	      1.008	      0.665	      0.000	      0.526	      0.005	      0.437	
       0.872	      1.127	      0.597	      0.001	      0.503	      0.003	      0.323	
       0.724	      0.972	      0.578	      0.000	      0.468	      0.002	      0.297	
       0.919	      1.149	      0.706	      0.001	      0.546	      0.002	      0.316	
       1.707	      0.984	      0.744	      0.001	      0.519	      0.002	      0.305	
       0.804	      0.954	      0.694	      0.000	      0.524	      0.002	      0.301	
       0.838	      1.016	      0.703	      0.001	      0.454	      0.002	      0.330	
       0.818	      0.978	      0.629	      0.001	      0.599	      0.004	      0.330	
       0.833	      1.038	      0.621	      0.000	      0.502	      0.005	      0.308	
       0.780	      1.040	      0.591	      0.000	      0.508	      0.003	      0.313	
       0.778	      1.016	      0.586	      0.000	      0.728	      0.003	      0.408	
       0.944	      1.018	      0.660	      0.000	      0.730	      0.002	      0.297	
       0.830	      1.082	      0.592	      0.001	      0.681	      0.003	      0.402	
       0.779	      0.965	      0.581	      0.000	      0.482	      0.001	      0.292	
       0.780	      0.996	      0.577	      0.001	      0.472	      0.002	      0.285	
       0.802	      0.955	      0.682	      0.000	      0.527	      0.002	      0.279	
       0.761	      0.988	      0.584	      0.000	      0.556	      0.002	      0.282	
       0.802	      0.988	      0.617	      0.001	      0.498	      0.001	      0.280	
       0.760	      0.982	      0.572	      0.000	      0.480	      0.001	      0.272	
       0.757	      0.951	      0.583	      0.001	      0.517	      0.001	      0.274	
       0.766	      0.957	      0.585	      0.000	      0.489	      0.001	      0.283	
       0.945	      1.034	      0.650	      0.000	      0.499	      0.002	      0.292	
