Values recorded at: 05-May-2015 19:34:12

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.000	      2.979	      0.348	      0.001	      0.946	      0.002	      0.226	
       0.000	      3.017	      0.360	      0.000	      0.997	      0.002	      0.229	
       0.000	      3.020	      0.467	      0.001	      1.022	      0.003	      0.248	
       0.000	      2.979	      0.351	      0.001	      1.041	      0.002	      0.234	
       0.000	      3.009	      0.337	      0.001	      1.001	      0.002	      0.235	
       0.000	      2.879	      0.361	      0.000	      0.985	      0.003	      0.254	
       0.000	      2.963	      0.376	      0.001	      0.976	      0.002	      0.227	
       0.000	      3.014	      0.337	      0.001	      0.974	      0.002	      0.227	
       0.000	      2.948	      0.344	      0.001	      1.043	      0.002	      0.227	
       0.000	      2.977	      0.345	      0.001	      1.011	      0.002	      0.242	
       0.000	      3.055	      0.327	      0.000	      1.025	      0.002	      0.229	
       0.000	      2.916	      0.353	      0.001	      1.005	      0.002	      0.233	
       0.000	      2.989	      0.356	      0.001	      0.977	      0.003	      0.243	
       0.000	      3.188	      0.374	      0.001	      0.977	      0.002	      0.226	
       0.000	      2.915	      0.367	      0.000	      1.035	      0.002	      0.226	
       0.000	      2.957	      0.351	      0.001	      0.988	      0.003	      0.245	
       0.000	      3.030	      0.329	      0.001	      1.039	      0.002	      0.231	
       0.000	      2.872	      0.368	      0.000	      0.961	      0.002	      0.238	
       0.000	      3.327	      0.433	      0.001	      0.972	      0.003	      0.251	
       0.000	      2.905	      0.345	      0.001	      1.012	      0.003	      0.242	
       0.000	      3.077	      0.337	      0.001	      1.010	      0.002	      0.249	
       0.000	      3.306	      0.490	      0.001	      1.023	      0.003	      0.248	
       0.000	      2.954	      0.346	      0.001	      0.966	      0.002	      0.245	
       0.000	      3.019	      0.333	      0.001	      0.974	      0.002	      0.244	
       0.000	      2.911	      0.370	      0.000	      0.948	      0.004	      0.321	
       0.000	      3.169	      0.374	      0.001	      0.988	      0.003	      0.276	
       0.000	      3.058	      0.353	      0.001	      0.985	      0.002	      0.243	
       0.000	      2.919	      0.375	      0.001	      0.985	      0.003	      0.252	
       0.000	      3.048	      0.364	      0.001	      0.991	      0.002	      0.251	
       0.000	      2.947	      0.383	      0.001	      0.984	      0.002	      0.244	
       0.000	      2.990	      0.412	      0.001	      1.020	      0.005	      0.267	
       0.000	      3.003	      0.383	      0.001	      1.046	      0.008	      0.249	
       0.000	      3.001	      0.341	      0.000	      1.013	      0.002	      0.255	
       0.000	      2.853	      0.369	      0.001	      0.978	      0.003	      0.248	
       0.000	      3.092	      0.363	      0.001	      0.986	      0.003	      0.249	
       0.000	      3.015	      0.380	      0.001	      0.940	      0.002	      0.234	
       0.000	      3.083	      0.373	      0.001	      0.943	      0.002	      0.226	
       0.000	      2.845	      0.369	      0.001	      1.001	      0.004	      0.273	
       0.000	      3.084	      0.425	      0.001	      0.980	      0.003	      0.249	
       0.000	      3.057	      0.371	      0.001	      1.007	      0.002	      0.239	
       0.000	      3.117	      0.415	      0.001	      0.949	      0.002	      0.241	
       0.000	      2.977	      0.356	      0.001	      0.965	      0.002	      0.244	
       0.000	      3.115	      0.348	      0.000	      1.023	      0.003	      0.239	
       0.000	      3.030	      0.368	      0.001	      0.987	      0.003	      0.239	
       0.000	      2.910	      0.362	      0.001	      0.994	      0.002	      0.242	
       0.000	      3.066	      0.331	      0.001	      1.003	      0.002	      0.235	
       0.000	      2.947	      0.340	      0.001	      1.025	      0.002	      0.235	
       0.000	      3.208	      0.408	      0.001	      0.972	      0.003	      0.246	
       0.000	      3.077	      0.340	      0.001	      0.995	      0.002	      0.237	
       0.000	      2.863	      0.367	      0.001	      0.998	      0.003	      0.278	
       0.000	      3.102	      0.350	      0.001	      0.957	      0.003	      0.262	
       0.000	      3.036	      0.344	      0.001	      0.950	      0.002	      0.237	
       0.000	      2.952	      0.403	      0.001	      1.002	      0.002	      0.238	
       0.000	      2.930	      0.335	      0.001	      0.993	      0.002	      0.233	
       0.000	      3.076	      0.337	      0.001	      1.011	      0.003	      0.244	
       0.000	      2.878	      0.341	      0.000	      1.005	      0.002	      0.222	
       0.000	      2.925	      0.330	      0.001	      1.026	      0.002	      0.225	
       0.000	      3.164	      0.360	      0.001	      1.021	      0.003	      0.243	
       0.000	      2.957	      0.350	      0.001	      1.040	      0.002	      0.233	
       0.000	      3.072	      0.353	      0.001	      0.982	      0.002	      0.242	
       0.000	      3.224	      0.388	      0.001	      0.978	      0.003	      0.245	
       0.000	      2.837	      0.361	      0.001	      1.036	      0.002	      0.240	
       0.000	      2.937	      0.334	      0.000	      0.974	      0.002	      0.235	
       0.000	      3.126	      0.332	      0.001	      0.963	      0.002	      0.234	
       0.000	      2.906	      0.366	      0.000	      0.961	      0.003	      0.277	
       0.000	      2.968	      0.334	      0.001	      0.971	      0.002	      0.241	
       0.000	      2.932	      0.330	      0.001	      0.971	      0.002	      0.241	
       0.000	      2.947	      0.398	      0.001	      1.027	      0.003	      0.274	
       0.000	      2.976	      0.336	      0.001	      0.983	      0.003	      0.246	
       0.000	      3.002	      0.333	      0.001	      1.017	      0.002	      0.239	
       0.000	      3.382	      0.474	      0.001	      1.024	      0.003	      0.293	
       0.000	      3.153	      0.457	      0.001	      0.962	      0.004	      0.254	
       0.000	      3.121	      0.372	      0.001	      0.958	      0.002	      0.232	
       0.000	      2.884	      0.360	      0.001	      0.954	      0.003	      0.248	
       0.000	      2.968	      0.346	      0.001	      1.046	      0.004	      0.257	
       0.000	      3.084	      0.342	      0.001	      0.976	      0.002	      0.228	
       0.000	      3.062	      0.334	      0.001	      0.977	      0.002	      0.236	
       0.000	      2.946	      0.391	      0.001	      1.022	      0.002	      0.242	
       0.000	      2.965	      0.339	      0.001	      0.988	      0.002	      0.224	
       0.000	      3.023	      0.344	      0.001	      0.979	      0.002	      0.235	
       0.000	      3.103	      0.361	      0.001	      1.108	      0.003	      0.247	
       0.000	      2.910	      0.385	      0.001	      1.023	      0.002	      0.247	
       0.000	      3.056	      0.333	      0.001	      0.990	      0.003	      0.240	
       0.000	      3.752	      0.395	      0.001	      1.016	      0.002	      0.248	
       0.000	      2.947	      0.392	      0.000	      1.021	      0.002	      0.239	
       0.000	      2.974	      0.345	      0.001	      0.963	      0.002	      0.237	
       0.000	      3.070	      0.359	      0.001	      0.992	      0.004	      0.305	
       0.000	      3.084	      0.415	      0.001	      0.970	      0.002	      0.240	
       0.000	      3.103	      0.349	      0.000	      0.936	      0.003	      0.254	
       0.000	      3.361	      0.314	      0.001	      0.974	      0.002	      0.226	
       0.000	      2.901	      0.344	      0.001	      0.995	      0.003	      0.249	
       0.000	      3.155	      0.363	      0.000	      1.012	      0.003	      0.244	
       0.000	      2.926	      0.338	      0.001	      0.999	      0.002	      0.237	
       0.000	      2.933	      0.371	      0.001	      0.991	      0.003	      0.243	
       0.000	      2.954	      0.341	      0.001	      0.988	      0.002	      0.241	
       0.000	      2.967	      0.337	      0.001	      0.999	      0.003	      0.236	
       0.000	      2.926	      0.377	      0.001	      1.029	      0.003	      0.248	
       0.000	      3.007	      0.340	      0.001	      1.010	      0.002	      0.232	
       0.000	      3.075	      0.328	      0.001	      0.992	      0.002	      0.235	
       0.000	      3.034	      0.428	      0.001	      1.011	      0.003	      0.241	
       0.000	      3.011	      0.345	      0.001	      0.939	      0.002	      0.239	
       0.000	      3.066	      0.343	      0.001	      0.995	      0.002	      0.234	
 
