Values recorded at: 17-Oct-2013 15:01:33

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.307	      3.539	      0.265	      0.001	      0.000	      0.022	      0.422	
       0.317	      3.486	      0.279	      0.001	      0.001	      0.015	      0.396	
       0.300	      3.614	      0.256	      0.001	      0.001	      0.012	      0.461	
       0.319	      3.555	      0.270	      0.001	      0.000	      0.014	      0.421	
       0.298	      3.665	      0.275	      0.001	      0.001	      0.014	      0.414	
       0.318	      3.692	      0.277	      0.001	      0.000	      0.013	      0.428	
       0.325	      3.577	      0.295	      0.001	      0.001	      0.015	      0.423	
       0.313	      3.483	      0.306	      0.001	      0.001	      0.012	      0.425	
       0.306	      3.594	      0.256	      0.001	      0.000	      0.013	      0.404	
       0.304	      3.604	      0.273	      0.001	      0.001	      0.012	      0.406	
       0.316	      3.611	      0.256	      0.001	      0.000	      0.013	      0.400	
       0.296	      3.593	      0.316	      0.001	      0.001	      0.013	      0.407	
       0.312	      3.540	      0.288	      0.001	      0.000	      0.012	      0.457	
       0.298	      3.523	      0.276	      0.001	      0.001	      0.013	      0.415	
       0.306	      3.585	      0.264	      0.001	      0.000	      0.013	      0.390	
       0.298	      3.522	      0.277	      0.001	      0.000	      0.013	      0.419	
       0.307	      3.542	      0.292	      0.001	      0.001	      0.015	      0.541	
       0.311	      3.613	      0.265	      0.001	      0.000	      0.015	      0.485	
       0.313	      3.477	      0.259	      0.001	      0.000	      0.014	      0.417	
       0.301	      3.494	      0.257	      0.001	      0.000	      0.012	      0.420	
       0.338	      3.425	      0.307	      0.001	      0.000	      0.015	      0.422	
       0.315	      3.586	      0.303	      0.006	      0.000	      0.013	      0.439	
       0.309	      3.677	      0.277	      0.001	      0.000	      0.014	      0.393	
       0.308	      3.744	      0.331	      0.001	      0.001	      0.013	      0.417	
       0.318	      3.628	      0.300	      0.001	      0.000	      0.015	      0.420	
       0.323	      3.562	      0.256	      0.000	      0.001	      0.012	      0.393	
       0.313	      3.530	      0.265	      0.001	      0.000	      0.013	      0.417	
       0.331	      3.570	      0.283	      0.001	      0.001	      0.012	      0.401	
       0.309	      3.629	      0.299	      0.001	      0.000	      0.014	      0.420	
       0.351	      3.562	      0.265	      0.001	      0.001	      0.013	      0.464	
       0.309	      3.519	      0.263	      0.001	      0.000	      0.012	      0.414	
       0.307	      3.421	      0.261	      0.001	      0.001	      0.013	      0.397	
       0.305	      3.593	      0.292	      0.001	      0.000	      0.012	      0.399	
       0.311	      3.506	      0.254	      0.001	      0.000	      0.013	      0.382	
       0.299	      3.541	      0.266	      0.001	      0.001	      0.015	      0.474	
       0.304	      3.603	      0.277	      0.001	      0.000	      0.013	      0.412	
       0.319	      3.512	      0.286	      0.001	      0.000	      0.022	      0.393	
       0.306	      3.515	      0.263	      0.001	      0.000	      0.012	      0.409	
       0.301	      3.518	      0.255	      0.001	      0.000	      0.013	      0.459	
       0.310	      3.540	      0.292	      0.001	      0.000	      0.015	      0.420	
       0.320	      3.632	      0.281	      0.001	      0.001	      0.013	      0.415	
       0.325	      3.581	      0.270	      0.001	      0.000	      0.014	      0.405	
       0.309	      3.503	      0.257	      0.001	      0.001	      0.014	      0.375	
       0.364	      3.547	      0.290	      0.001	      0.000	      0.017	      0.452	
       0.328	      3.548	      0.269	      0.001	      0.000	      0.012	      0.404	
       0.309	      3.479	      0.300	      0.001	      0.000	      0.012	      0.520	
       0.309	      3.484	      0.256	      0.001	      0.000	      0.013	      0.381	
       0.314	      3.512	      0.265	      0.000	      0.001	      0.013	      0.426	
       0.319	      3.587	      0.256	      0.001	      0.000	      0.013	      0.414	
       0.332	      3.498	      0.306	      0.001	      0.001	      0.014	      0.412	
       0.312	      3.605	      0.271	      0.001	      0.000	      0.013	      0.478	
       0.300	      3.610	      0.256	      0.001	      0.000	      0.012	      0.380	
       0.314	      3.445	      0.257	      0.001	      0.000	      0.013	      0.393	
       0.305	      3.599	      0.262	      0.001	      0.000	      0.013	      0.384	
       0.310	      3.699	      0.290	      0.001	      0.001	      0.015	      0.407	
       0.303	      3.567	      0.309	      0.001	      0.001	      0.014	      0.461	
       0.310	      3.619	      0.263	      0.001	      0.000	      0.013	      0.461	
       0.298	      3.519	      0.256	      0.001	      0.000	      0.012	      0.391	
       0.308	      3.476	      0.266	      0.001	      0.000	      0.012	      0.374	
       0.312	      3.666	      0.273	      0.001	      0.001	      0.013	      0.391	
       0.312	      3.585	      0.290	      0.001	      0.000	      0.026	      0.538	
       0.311	      3.655	      0.264	      0.001	      0.000	      0.014	      0.428	
       0.310	      3.662	      0.265	      0.001	      0.001	      0.012	      0.392	
       0.319	      3.512	      0.281	      0.001	      0.001	      0.012	      0.535	
       0.298	      3.446	      0.256	      0.001	      0.000	      0.013	      0.458	
       0.325	      3.521	      0.254	      0.001	      0.000	      0.021	      0.407	
       0.309	      3.609	      0.258	      0.001	      0.000	      0.014	      0.411	
       0.340	      3.527	      0.277	      0.001	      0.001	      0.015	      0.411	
       0.320	      3.610	      0.293	      0.001	      0.000	      0.015	      0.431	
       0.321	      3.625	      0.263	      0.001	      0.001	      0.015	      0.481	
       0.340	      3.544	      0.257	      0.001	      0.000	      0.014	      0.412	
       0.300	      3.578	      0.288	      0.001	      0.001	      0.015	      0.464	
       0.305	      3.606	      0.286	      0.001	      0.001	      0.012	      0.493	
       0.296	      3.683	      0.256	      0.001	      0.001	      0.013	      0.439	
       0.325	      3.442	      0.257	      0.001	      0.000	      0.013	      0.402	
       0.322	      3.642	      0.284	      0.001	      0.000	      0.016	      0.431	
       0.310	      3.612	      0.292	      0.001	      0.000	      0.013	      0.406	
       0.313	      3.549	      0.255	      0.001	      0.000	      0.012	      0.390	
       0.307	      3.547	      0.264	      0.001	      0.001	      0.013	      0.416	
       0.321	      3.617	      0.255	      0.001	      0.000	      0.014	      0.409	
       0.311	      3.416	      0.293	      0.001	      0.001	      0.013	      0.446	
       0.319	      3.428	      0.257	      0.001	      0.001	      0.012	      0.400	
       0.310	      3.466	      0.263	      0.001	      0.001	      0.015	      0.433	
       0.298	      3.639	      0.255	      0.001	      0.001	      0.013	      0.412	
       0.313	      3.479	      0.310	      0.001	      0.001	      0.013	      0.424	
       0.316	      3.714	      0.273	      0.001	      0.001	      0.013	      0.460	
       0.316	      3.511	      0.256	      0.001	      0.000	      0.012	      0.410	
       0.334	      3.570	      0.284	      0.001	      0.000	      0.012	      0.415	
       0.300	      3.597	      0.281	      0.001	      0.000	      0.055	      0.599	
       0.316	      3.559	      0.256	      0.001	      0.000	      0.012	      0.400	
       0.299	      3.510	      0.255	      0.001	      0.000	      0.013	      0.415	
       0.312	      3.567	      0.264	      0.001	      0.000	      0.015	      0.440	
       0.314	      3.533	      0.266	      0.001	      0.000	      0.077	      0.428	
       0.328	      3.513	      0.292	      0.001	      0.000	      0.014	      0.538	
       0.310	      3.667	      0.255	      0.001	      0.001	      0.013	      0.417	
       0.324	      3.596	      0.279	      0.001	      0.001	      0.013	      0.398	
       0.307	      3.520	      0.267	      0.001	      0.001	      0.012	      0.418	
       0.307	      3.496	      0.290	      0.001	      0.001	      0.030	      0.392	
       0.305	      3.454	      0.255	      0.001	      0.000	      0.014	      0.410	
       0.307	      3.571	      0.263	      0.001	      0.000	      0.012	      0.408	
       0.317	      3.663	      0.257	      0.001	      0.000	      0.012	      0.401	
       0.337	      3.558	      0.482	      0.002	      0.001	      0.014	      0.427	
