Values recorded at: 21-Oct-2013 15:03:01

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.287	      0.551	      0.348	      0.000	      0.001	      0.008	      0.467	
       0.301	      0.605	      0.319	      0.000	      0.001	      0.008	      0.455	
       0.311	      0.523	      0.514	      0.000	      0.000	      0.006	      0.408	
       0.418	      0.685	      0.777	      0.000	      0.001	      0.016	      0.464	
       0.355	      0.505	      0.291	      0.000	      0.001	      0.006	      0.421	
       0.497	      0.540	      0.559	      0.001	      0.001	      0.009	      0.644	
       0.292	      0.547	      0.294	      0.000	      0.000	      0.006	      0.387	
       0.316	      0.530	      0.469	      0.000	      0.001	      0.017	      0.745	
       0.387	      0.552	      0.733	      0.000	      0.000	      0.007	      0.414	
       0.359	      0.509	      0.280	      0.000	      0.001	      0.009	      0.428	
       0.301	      0.524	      0.711	      0.000	      0.001	      0.013	      0.564	
       0.288	      0.521	      0.331	      0.000	      0.001	      0.007	      0.420	
       0.613	      0.631	      0.669	      0.000	      0.002	      0.007	      0.423	
       0.678	      0.503	      0.726	      0.000	      0.001	      0.007	      0.413	
       0.307	      0.501	      0.308	      0.000	      0.001	      0.007	      0.467	
       0.289	      0.521	      0.599	      0.000	      0.001	      0.007	      0.414	
       0.408	      0.514	      0.439	      0.000	      0.001	      0.009	      0.434	
       0.340	      0.578	      0.287	      0.000	      0.001	      0.006	      0.427	
       0.362	      0.524	      0.286	      0.000	      0.001	      0.007	      0.417	
       0.273	      0.796	      0.709	      0.000	      0.000	      0.006	      0.522	
       0.272	      0.563	      0.399	      0.000	      0.000	      0.008	      0.487	
       0.360	      0.790	      0.685	      0.000	      0.002	      0.007	      0.422	
       0.750	      0.571	      0.694	      0.000	      0.000	      0.005	      0.455	
       0.330	      0.606	      0.312	      0.000	      0.001	      0.021	      0.607	
       0.355	      0.526	      0.486	      0.000	      0.001	      0.007	      0.427	
       0.295	      0.526	      0.272	      0.000	      0.000	      0.006	      0.469	
       0.275	      0.568	      0.269	      0.000	      0.001	      0.006	      0.445	
       0.381	      0.543	      0.311	      0.000	      0.001	      0.008	      0.429	
       0.722	      0.838	      0.763	      0.000	      0.001	      0.018	      0.523	
       0.325	      0.527	      0.349	      0.000	      0.001	      0.008	      0.417	
       0.306	      0.592	      0.844	      0.000	      0.001	      0.007	      0.448	
       0.322	      0.507	      0.277	      0.000	      0.001	      0.007	      0.465	
       0.337	      0.591	      0.295	      0.000	      0.001	      0.016	      0.696	
       0.551	      0.507	      0.776	      0.000	      0.001	      0.006	      0.386	
       0.334	      0.517	      0.281	      0.000	      0.001	      0.008	      0.505	
       0.863	      0.578	      0.719	      0.000	      0.001	      0.007	      0.536	
       0.307	      0.522	      0.279	      0.000	      0.000	      0.007	      0.417	
       0.916	      0.541	      0.393	      0.000	      0.000	      0.009	      0.437	
       0.301	      0.519	      0.280	      0.000	      0.000	      0.007	      0.454	
       0.308	      0.834	      0.288	      0.000	      0.000	      0.008	      0.425	
       0.343	      0.539	      0.406	      0.000	      0.001	      0.008	      0.422	
       0.476	      0.697	      0.732	      0.000	      0.001	      0.008	      0.447	
       0.315	      0.579	      0.278	      0.000	      0.001	      0.007	      0.423	
       0.379	      0.529	      0.604	      0.000	      0.001	      0.009	      1.262	
       0.302	      0.507	      0.364	      0.000	      0.001	      0.015	      0.733	
       0.691	      0.527	      0.662	      0.000	      0.001	      0.009	      0.612	
       0.534	      1.056	      0.545	      0.000	      0.001	      0.021	      0.561	
       0.283	      0.574	      0.278	      0.000	      0.001	      0.007	      0.547	
       0.304	      0.525	      0.316	      0.000	      0.001	      0.006	      0.536	
       0.320	      0.577	      0.614	      0.000	      0.000	      0.007	      0.540	
       0.838	      0.532	      0.343	      0.000	      0.001	      0.008	      0.611	
 
