Values recorded at: 04-Mar-2013 23:41:42

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.233	      1.234	      0.668	      0.001	      0.001	      0.248	      0.325	
       0.239	      1.267	      0.671	      0.001	      0.001	      0.243	      0.309	
       0.260	      1.310	      0.687	      0.001	      0.001	      0.254	      0.331	
       0.275	      1.294	      0.740	      0.001	      0.001	      0.268	      0.341	
       0.251	      1.203	      0.704	      0.001	      0.001	      0.251	      0.368	
       0.253	      1.192	      0.692	      0.001	      0.000	      0.263	      0.371	
       0.229	      1.208	      0.692	      0.001	      0.001	      0.243	      0.313	
       0.224	      1.277	      0.672	      0.001	      0.000	      0.241	      0.310	
       0.233	      1.288	      0.672	      0.001	      0.001	      0.263	      0.337	
       0.260	      1.527	      0.730	      0.002	      0.001	      0.266	      0.346	
       0.253	      1.315	      0.853	      0.001	      0.001	      0.253	      0.331	
       0.245	      1.273	      0.747	      0.001	      0.001	      0.248	      0.343	
       0.239	      1.208	      0.700	      0.001	      0.000	      0.273	      0.376	
       0.238	      1.232	      0.676	      0.001	      0.001	      0.247	      0.324	
       0.414	      1.296	      0.667	      0.002	      0.001	      0.253	      0.333	
       0.268	      1.309	      0.844	      0.001	      0.001	      0.260	      0.366	
       0.292	      1.419	      0.850	      0.002	      0.001	      0.372	      0.346	
       0.279	      1.365	      0.731	      0.001	      0.000	      0.401	      0.437	
       0.247	      1.258	      0.724	      0.002	      0.001	      0.279	      0.473	
       0.227	      1.205	      0.702	      0.001	      0.000	      0.279	      0.383	
       0.254	      1.367	      0.665	      0.001	      0.000	      0.246	      0.320	
       0.266	      1.304	      0.722	      0.001	      0.000	      0.254	      0.335	
       0.292	      1.306	      0.751	      0.002	      0.001	      0.252	      0.352	
       0.292	      1.265	      0.684	      0.001	      0.001	      0.251	      0.366	
       0.248	      1.253	      0.676	      0.002	      0.001	      0.247	      0.318	
       0.227	      1.409	      0.671	      0.001	      0.000	      0.267	      0.355	
       0.239	      1.165	      0.693	      0.001	      0.000	      0.283	      0.381	
       0.283	      1.232	      0.712	      0.002	      0.000	      0.253	      0.337	
       0.286	      1.319	      0.745	      0.002	      0.001	      0.266	      0.337	
       0.258	      1.327	      0.795	      0.001	      0.000	      0.263	      0.335	
       0.255	      1.314	      0.708	      0.002	      0.001	      0.253	      0.338	
       0.260	      1.283	      0.709	      0.002	      0.000	      0.251	      0.328	
 
